# Gene Family	demo_Abundance-RPKs
UniRef90_Q5L8Z8|g__Bacteroides.s__Bacteroides_vulgatus	1.1862396204
UniRef90_R6HFY6	1.1862396204
UniRef90_R6HFY6|g__Bacteroides.s__Bacteroides_dorei	1.1862396204
UniRef90_A6L2H5	1.1834319527
UniRef90_A6L2H5|g__Bacteroides.s__Bacteroides_vulgatus	1.1834319527
UniRef90_R6HSJ7	1.1778563015
UniRef90_R6HSJ7|g__Bacteroides.s__Bacteroides_dorei	1.1778563015
UniRef90_R7NZU3	1.1778563015
UniRef90_R7NZU3|g__Bacteroides.s__Bacteroides_vulgatus	1.1778563015
UniRef90_D1K6Q1	1.1757789536
UniRef90_D1K6Q1|g__Bacteroides.s__Bacteroides_dorei	1.1757789536
UniRef90_R6HT86	1.1750881316
UniRef90_R6HT86|g__Bacteroides.s__Bacteroides_dorei	1.1750881316
UniRef90_A6KYP8	1.1737089202
UniRef90_A6KYP8|g__Bacteroides.s__Bacteroides_vulgatus	1.1737089202
UniRef90_R6HTC4	1.1737089202
UniRef90_R6HTC4|g__Bacteroides.s__Bacteroides_vulgatus	1.1737089202
UniRef90_C3R7J0	1.1695906433
UniRef90_C3R7J0|g__Bacteroides.s__Bacteroides_dorei	1.1695906433
UniRef90_R6HY19	1.1675423234
UniRef90_R6HY19|g__Bacteroides.s__Bacteroides_dorei	1.1675423234
UniRef90_A6L023	1.1655011655
UniRef90_A6L023|g__Bacteroides.s__Bacteroides_dorei	1.1655011655
UniRef90_I8W4I9	1.1655011655
UniRef90_I8W4I9|g__Bacteroides.s__Bacteroides_dorei	1.1655011655
UniRef90_I9Q8J8	1.1655011655
UniRef90_I9Q8J8|g__Bacteroides.s__Bacteroides_dorei	1.1655011655
UniRef90_R0JG28	1.1655011655
UniRef90_R0JG28|g__Bacteroides.s__Bacteroides_vulgatus	1.1655011655
UniRef90_I8WF93	1.1594202899
UniRef90_I8WF93|g__Bacteroides.s__Bacteroides_dorei	1.1594202899
UniRef90_I9U6P8	1.1574074074
UniRef90_I9U6P8|g__Bacteroides.s__Bacteroides_vulgatus	1.1574074074
UniRef90_R6HSX5	1.1554015020
UniRef90_R6HSX5|g__Bacteroides.s__Bacteroides_dorei	1.1554015020
UniRef90_A6KZ99	1.1494252874
UniRef90_A6KZ99|g__Bacteroides.s__Bacteroides_dorei	0.5747126437
UniRef90_A6KZ99|g__Bacteroides.s__Bacteroides_vulgatus	0.5747126437
UniRef90_C3QU70	1.1494252874
UniRef90_C3QU70|g__Bacteroides.s__Bacteroides_dorei	1.1494252874
UniRef90_I8VEU7	1.1441647597
UniRef90_I8VEU7|g__Bacteroides.s__Bacteroides_dorei	1.1441647597
UniRef90_A6L5U4	1.1376564278
UniRef90_A6L5U4|g__Bacteroides.s__Bacteroides_dorei	1.1376564278
UniRef90_C3R531	1.1376564278
UniRef90_C3R531|g__Bacteroides.s__Bacteroides_dorei	1.1376564278
UniRef90_C3RCJ1	1.1376564278
UniRef90_C3RCJ1|g__Bacteroides.s__Bacteroides_dorei	1.1376564278
UniRef90_I9F0F6	1.1376564278
UniRef90_I9F0F6|g__Bacteroides.s__Bacteroides_dorei	1.1376564278
UniRef90_I9TW17	1.1376564278
UniRef90_I9TW17|g__Bacteroides.s__Bacteroides_dorei	0.5688282139
UniRef90_I9TW17|g__Bacteroides.s__Bacteroides_vulgatus	0.5688282139
UniRef90_R7P2Q1	1.1337868481
UniRef90_R7P2Q1|g__Bacteroides.s__Bacteroides_vulgatus	1.1337868481
UniRef90_R9H5F8	1.1337868481
UniRef90_R9H5F8|g__Bacteroides.s__Bacteroides_vulgatus	1.1337868481
UniRef90_A6L622	1.1299435028
UniRef90_A6L622|g__Bacteroides.s__Bacteroides_vulgatus	1.1299435028
UniRef90_C6Z205	1.1299435028
UniRef90_C6Z205|g__Bacteroides.s__Bacteroides_vulgatus	1.1299435028
UniRef90_D1K0Z5	1.1299435028
UniRef90_D1K0Z5|g__Bacteroides.s__Bacteroides_dorei	1.1299435028
UniRef90_R7NYJ2	1.1299435028
UniRef90_R7NYJ2|g__Bacteroides.s__Bacteroides_dorei	1.1299435028
UniRef90_R9H126	1.1299435028
UniRef90_R9H126|g__Bacteroides.s__Bacteroides_vulgatus	1.1299435028
UniRef90_F0R8Z7	1.1261261261
UniRef90_F0R8Z7|g__Bacteroides.s__Bacteroides_dorei	1.1261261261
UniRef90_R6HM14	1.1261261261
UniRef90_R6HM14|g__Bacteroides.s__Bacteroides_vulgatus	1.1261261261
UniRef90_R9H7P9	1.1261261261
UniRef90_R9H7P9|g__Bacteroides.s__Bacteroides_vulgatus	1.1261261261
UniRef90_R6HR50	1.1242270939
UniRef90_R6HR50|g__Bacteroides.s__Bacteroides_dorei	0.5621135469
UniRef90_R6HR50|g__Bacteroides.s__Bacteroides_vulgatus	0.5621135469
UniRef90_R9HCW9	1.1242270939
UniRef90_R9HCW9|g__Bacteroides.s__Bacteroides_vulgatus	1.1242270939
UniRef90_A6L727	1.1223344557
UniRef90_A6L727|g__Bacteroides.s__Bacteroides_dorei	1.1223344557
UniRef90_Q89YI7	1.1204481793
UniRef90_Q89YI7|g__Bacteroides.s__Bacteroides_dorei	1.1204481793
UniRef90_D4VE41	1.1185682327
UniRef90_D4VE41|g__Bacteroides.s__Bacteroides_vulgatus	1.1185682327
UniRef90_I9QYN6	1.1185682327
UniRef90_I9QYN6|g__Bacteroides.s__Bacteroides_vulgatus	1.1185682327
UniRef90_Q64SC4	1.1166945840
UniRef90_Q64SC4|g__Bacteroides.s__Bacteroides_dorei	1.1166945840
UniRef90_A6L675	1.1148272018
UniRef90_A6L675|g__Bacteroides.s__Bacteroides_dorei	1.1148272018
UniRef90_A6L7M8	1.1148272018
UniRef90_A6L7M8|g__Bacteroides.s__Bacteroides_dorei	1.1148272018
UniRef90_R6F8D9	1.1148272018
UniRef90_R6F8D9|g__Bacteroides.s__Bacteroides_vulgatus	1.1148272018
UniRef90_R6HHI0	1.1148272018
UniRef90_R6HHI0|g__Bacteroides.s__Bacteroides_dorei	1.1148272018
UniRef90_R6HFN1	1.1092623405
UniRef90_R6HFN1|g__Bacteroides.s__Bacteroides_dorei	1.1092623405
UniRef90_A6KY06	1.1074197121
UniRef90_A6KY06|g__Bacteroides.s__Bacteroides_vulgatus	1.1074197121
UniRef90_I9R1R1	1.1074197121
UniRef90_I9R1R1|g__Bacteroides.s__Bacteroides_dorei	1.1074197121
UniRef90_R9H3C3	1.1037527594
UniRef90_R9H3C3|g__Bacteroides.s__Bacteroides_vulgatus	1.1037527594
UniRef90_R7CW30	1.1001100110
UniRef90_R7CW30|g__Bacteroides.s__Bacteroides_vulgatus	1.1001100110
UniRef90_R6IIW9	1.0964912281
UniRef90_R6IIW9|g__Bacteroides.s__Bacteroides_dorei	1.0964912281
UniRef90_R7NYV0	1.0964912281
UniRef90_R7NYV0|g__Bacteroides.s__Bacteroides_dorei	1.0964912281
UniRef90_A6KZ33	1.0928961749
UniRef90_A6KZ33|g__Bacteroides.s__Bacteroides_dorei	1.0928961749
UniRef90_C3RB95	1.0928961749
UniRef90_C3RB95|g__Bacteroides.s__Bacteroides_dorei	1.0928961749
UniRef90_R6IJ85	1.0928961749
UniRef90_R6IJ85|g__Bacteroides.s__Bacteroides_vulgatus	1.0928961749
UniRef90_A6L175	1.0893246187
UniRef90_A6L175|g__Bacteroides.s__Bacteroides_dorei	1.0893246187
UniRef90_R6HVH2	1.0893246187
UniRef90_R6HVH2|g__Bacteroides.s__Bacteroides_vulgatus	1.0893246187
UniRef90_R9H1D0	1.0875475802
UniRef90_R9H1D0|g__Bacteroides.s__Bacteroides_vulgatus	1.0875475802
UniRef90_A6L5E2	1.0857763301
UniRef90_A6L5E2|g__Bacteroides.s__Bacteroides_dorei	1.0857763301
UniRef90_R6HKL8	1.0857763301
UniRef90_R6HKL8|g__Bacteroides.s__Bacteroides_dorei	0.5428881650
UniRef90_R6HKL8|g__Bacteroides.s__Bacteroides_vulgatus	0.5428881650
UniRef90_R6HQ86	1.0857763301
UniRef90_R6HQ86|g__Bacteroides.s__Bacteroides_vulgatus	1.0857763301
UniRef90_R6JB47	1.0857763301
UniRef90_R6JB47|g__Bacteroides.s__Bacteroides_vulgatus	1.0857763301
UniRef90_R7NZS1	1.0840108401
UniRef90_R7NZS1|g__Bacteroides.s__Bacteroides_dorei	1.0840108401
UniRef90_R9ILG9	1.0840108401
UniRef90_R9ILG9|g__Bacteroides.s__Bacteroides_vulgatus	1.0840108401
UniRef90_R0HEY5	1.0787486516
UniRef90_R0HEY5|g__Bacteroides.s__Bacteroides_dorei	1.0787486516
UniRef90_R9HPD9	1.0770059235
UniRef90_R9HPD9|g__Bacteroides.s__Bacteroides_vulgatus	1.0770059235
UniRef90_A0A017P703	1.0752688172
UniRef90_A0A017P703|g__Bacteroides.s__Bacteroides_dorei	1.0752688172
UniRef90_A6L2W0	1.0718113612
UniRef90_A6L2W0|g__Bacteroides.s__Bacteroides_vulgatus	1.0718113612
UniRef90_R9HHA3	1.0718113612
UniRef90_R9HHA3|g__Bacteroides.s__Bacteroides_vulgatus	1.0718113612
UniRef90_D4V6T9	1.0683760684
UniRef90_D4V6T9|g__Bacteroides.s__Bacteroides_dorei	1.0683760684
UniRef90_A6KZU9	1.0649627263
UniRef90_A6KZU9|g__Bacteroides.s__Bacteroides_dorei	1.0649627263
UniRef90_I8W6X7	1.0649627263
UniRef90_I8W6X7|g__Bacteroides.s__Bacteroides_dorei	1.0649627263
UniRef90_I8W9N7	1.0649627263
UniRef90_I8W9N7|g__Bacteroides.s__Bacteroides_dorei	1.0649627263
UniRef90_A6KZM2	1.0632642212
UniRef90_A6KZM2|g__Bacteroides.s__Bacteroides_dorei	1.0632642212
UniRef90_R9H3T5	1.0624169987
UniRef90_R9H3T5|g__Bacteroides.s__Bacteroides_vulgatus	1.0624169987
UniRef90_A6L7H6	1.0615711253
UniRef90_A6L7H6|g__Bacteroides.s__Bacteroides_dorei	1.0615711253
UniRef90_C3PZ91	1.0615711253
UniRef90_C3PZ91|g__Bacteroides.s__Bacteroides_vulgatus	1.0615711253
UniRef90_I8WK44	1.0515247108
UniRef90_I8WK44|g__Bacteroides.s__Bacteroides_dorei	1.0515247108
UniRef90_C3R6S6	1.0482180294
UniRef90_C3R6S6|g__Bacteroides.s__Bacteroides_dorei	0.5241090147
UniRef90_C3R6S6|g__Bacteroides.s__Bacteroides_vulgatus	0.5241090147
UniRef90_R6HWZ4	1.0482180294
UniRef90_R6HWZ4|g__Bacteroides.s__Bacteroides_dorei	1.0482180294
UniRef90_D1JZ96	1.0449320794
UniRef90_D1JZ96|g__Bacteroides.s__Bacteroides_vulgatus	1.0449320794
UniRef90_I8W3H0	1.0384215992
UniRef90_I8W3H0|g__Bacteroides.s__Bacteroides_dorei	1.0384215992
UniRef90_A6L4N4	1.0321129317
UniRef90_A6L4N4|g__Bacteroides.s__Bacteroides_vulgatus	0.5216484090
UniRef90_A6L4N4|g__Bacteroides.s__Bacteroides_dorei	0.5104645227
UniRef90_A6L7I9	1.0303967027
UniRef90_A6L7I9|g__Bacteroides.s__Bacteroides_vulgatus	1.0303967027
UniRef90_A6L786	1.0256410256
UniRef90_A6L786|g__Bacteroides.s__Bacteroides_vulgatus	1.0256410256
UniRef90_R6IFR3	1.0227860095
UniRef90_R6IFR3|g__Bacteroides.s__Bacteroides_vulgatus	0.5200208008
UniRef90_R6IFR3|g__Bacteroides.s__Bacteroides_dorei	0.5027652086
UniRef90_A6L752	1.0224948875
UniRef90_A6L752|g__Bacteroides.s__Bacteroides_dorei	1.0224948875
UniRef90_R7NZQ3	1.0209290454
UniRef90_R7NZQ3|g__Bacteroides.s__Bacteroides_dorei	0.5104645227
UniRef90_R7NZQ3|g__Bacteroides.s__Bacteroides_vulgatus	0.5104645227
UniRef90_R9H303	1.0183299389
UniRef90_R9H303|g__Bacteroides.s__Bacteroides_dorei	1.0183299389
UniRef90_A6L332	1.0131712259
UniRef90_A6L332|g__Bacteroides.s__Bacteroides_vulgatus	1.0131712259
UniRef90_E5USP5	1.0131712259
UniRef90_E5USP5|g__Bacteroides.s__Bacteroides_dorei	1.0131712259
UniRef90_A6L024	1.0101010101
UniRef90_A6L024|g__Bacteroides.s__Bacteroides_dorei	1.0101010101
UniRef90_A6L746	1.0101010101
UniRef90_A6L746|g__Bacteroides.s__Bacteroides_vulgatus	1.0101010101
UniRef90_A6KWV9	1.0040160643
UniRef90_A6KWV9|g__Bacteroides.s__Bacteroides_dorei	1.0040160643
UniRef90_R9HKW8	1.0040160643
UniRef90_R9HKW8|g__Bacteroides.s__Bacteroides_vulgatus	1.0040160643
UniRef90_A6KXZ9	1.0030090271
UniRef90_A6KXZ9|g__Bacteroides.s__Bacteroides_dorei	1.0030090271
UniRef90_R6HMT9	0.9965122073
UniRef90_R6HMT9|g__Bacteroides.s__Bacteroides_vulgatus	0.9965122073
UniRef90_A6L3X6	0.9950248756
UniRef90_A6L3X6|g__Bacteroides.s__Bacteroides_dorei	0.9950248756
UniRef90_I8XV65	0.9935419771
UniRef90_I8XV65|g__Bacteroides.s__Bacteroides_dorei	0.9935419771
UniRef90_R9HL12	0.9920634921
UniRef90_R9HL12|g__Bacteroides.s__Bacteroides_vulgatus	0.9920634921
UniRef90_R6HKH4	0.9891196835
UniRef90_R6HKH4|g__Bacteroides.s__Bacteroides_dorei	0.9891196835
UniRef90_D4V897	0.9881422925
UniRef90_D4V897|g__Bacteroides.s__Bacteroides_dorei	0.9881422925
UniRef90_K5ZYK8	0.9832841691
UniRef90_K5ZYK8|g__Bacteroides.s__Bacteroides_dorei	0.9832841691
UniRef90_R6HN73	0.9832841691
UniRef90_R6HN73|g__Bacteroides.s__Bacteroides_dorei	0.9832841691
UniRef90_R7NV23	0.9760858956
UniRef90_R7NV23|g__Bacteroides.s__Bacteroides_dorei	0.9760858956
UniRef90_I8WB73	0.9746588694
UniRef90_I8WB73|g__Bacteroides.s__Bacteroides_dorei	0.9746588694
UniRef90_R6IIH4	0.9746588694
UniRef90_R6IIH4|g__Bacteroides.s__Bacteroides_dorei	0.9746588694
UniRef90_C6Z206	0.9718172983
UniRef90_C6Z206|g__Bacteroides.s__Bacteroides_vulgatus	0.9718172983
UniRef90_I8VM84	0.9718172983
UniRef90_I8VM84|g__Bacteroides.s__Bacteroides_dorei	0.9718172983
UniRef90_I9R0J7	0.9718172983
UniRef90_I9R0J7|g__Bacteroides.s__Bacteroides_dorei	0.9718172983
UniRef90_I9RBV3	0.9718172983
UniRef90_I9RBV3|g__Bacteroides.s__Bacteroides_dorei	0.9718172983
UniRef90_R7P4I6	0.9704027171
UniRef90_R7P4I6|g__Bacteroides.s__Bacteroides_dorei	0.7278020378
UniRef90_R7P4I6|g__Bacteroides.s__Bacteroides_vulgatus	0.2426006793
UniRef90_A6L650	0.9689922481
UniRef90_A6L650|g__Bacteroides.s__Bacteroides_dorei	0.9689922481
UniRef90_C3R7K0	0.9689922481
UniRef90_C3R7K0|g__Bacteroides.s__Bacteroides_dorei	0.9689922481
UniRef90_E5UWG2	0.9689922481
UniRef90_E5UWG2|g__Bacteroides.s__Bacteroides_vulgatus	0.9689922481
UniRef90_I9PIK8	0.9689922481
UniRef90_I9PIK8|g__Bacteroides.s__Bacteroides_vulgatus	0.9689922481
UniRef90_A6L7I1	0.9661835749
UniRef90_A6L7I1|g__Bacteroides.s__Bacteroides_dorei	0.9661835749
UniRef90_A6KX54	0.9606147935
UniRef90_A6KX54|g__Bacteroides.s__Bacteroides_vulgatus	0.9606147935
UniRef90_I8WC73	0.9606147935
UniRef90_I8WC73|g__Bacteroides.s__Bacteroides_dorei	0.9606147935
UniRef90_D2ET35	0.9578544061
UniRef90_D2ET35|g__Bacteroides.s__Bacteroides_dorei	0.9578544061
UniRef90_R6IQ39	0.9578544061
UniRef90_R6IQ39|g__Bacteroides.s__Bacteroides_vulgatus	0.9578544061
UniRef90_I8VR47	0.9537434430
UniRef90_I8VR47|g__Bacteroides.s__Bacteroides_dorei	0.9537434430
UniRef90_R6HUN8	0.9510223490
UniRef90_R6HUN8|g__Bacteroides.s__Bacteroides_vulgatus	0.9510223490
UniRef90_R6IIQ1	0.9469696970
UniRef90_R6IIQ1|g__Bacteroides.s__Bacteroides_dorei	0.9469696970
UniRef90_R9H447	0.9442870633
UniRef90_R9H447|g__Bacteroides.s__Bacteroides_vulgatus	0.9442870633
UniRef90_R5V8R4	0.9433962264
UniRef90_R5V8R4|g__Bacteroides.s__Bacteroides_dorei	0.9433962264
UniRef90_A6L4P7	0.9429514380
UniRef90_A6L4P7|g__Bacteroides.s__Bacteroides_vulgatus	0.9429514380
UniRef90_A6L7A2	0.9416195857
UniRef90_A6L7A2|g__Bacteroides.s__Bacteroides_dorei	0.9416195857
UniRef90_R6HJ71	0.9416195857
UniRef90_R6HJ71|g__Bacteroides.s__Bacteroides_vulgatus	0.9416195857
UniRef90_R6HXX4	0.9380863039
UniRef90_R6HXX4|g__Bacteroides.s__Bacteroides_vulgatus	0.9380863039
UniRef90_A6L3T6	0.9376465073
UniRef90_A6L3T6|g__Bacteroides.s__Bacteroides_vulgatus	0.9376465073
UniRef90_A6L4N9	0.9285051068
UniRef90_A6L4N9|g__Bacteroides.s__Bacteroides_dorei	0.9285051068
UniRef90_A6L536	0.9285051068
UniRef90_A6L536|g__Bacteroides.s__Bacteroides_vulgatus	0.9285051068
UniRef90_A6L7I0	0.9285051068
UniRef90_A6L7I0|g__Bacteroides.s__Bacteroides_dorei	0.9285051068
UniRef90_D4V912	0.9285051068
UniRef90_D4V912|g__Bacteroides.s__Bacteroides_dorei	0.9285051068
UniRef90_Q8ABZ1	0.9272137228
UniRef90_Q8ABZ1|g__Bacteroides.s__Bacteroides_dorei	0.9272137228
UniRef90_C3Q1A6	0.9259259259
UniRef90_C3Q1A6|g__Bacteroides.s__Bacteroides_dorei	0.9259259259
UniRef90_A6KYE7	0.9233610342
UniRef90_A6KYE7|g__Bacteroides.s__Bacteroides_dorei	0.9233610342
UniRef90_R7P066	0.9182736455
UniRef90_R7P066|g__Bacteroides.s__Bacteroides_vulgatus	0.9182736455
UniRef90_I9UCZ0	0.9170105456
UniRef90_I9UCZ0|g__Bacteroides.s__Bacteroides_vulgatus	0.9170105456
UniRef90_R9H7T5	0.9144947417
UniRef90_R9H7T5|g__Bacteroides.s__Bacteroides_vulgatus	0.9144947417
UniRef90_R6HJW2	0.9140767824
UniRef90_R6HJW2|g__Bacteroides.s__Bacteroides_vulgatus	0.9140767824
UniRef90_C3QUE2	0.9132420091
UniRef90_C3QUE2|g__Bacteroides.s__Bacteroides_dorei	0.9132420091
UniRef90_I9QSX4	0.9119927041
UniRef90_I9QSX4|g__Bacteroides.s__Bacteroides_dorei	0.9119927041
UniRef90_A6L053	0.9057971014
UniRef90_A6L053|g__Bacteroides.s__Bacteroides_dorei	0.9057971014
UniRef90_R9H497	0.9033423668
UniRef90_R9H497|g__Bacteroides.s__Bacteroides_vulgatus	0.9033423668
UniRef90_A6KX38	0.9021199820
UniRef90_A6KX38|g__Bacteroides.s__Bacteroides_vulgatus	0.9021199820
UniRef90_R9HFQ4	0.9021199820
UniRef90_R9HFQ4|g__Bacteroides.s__Bacteroides_vulgatus	0.9021199820
UniRef90_R7NUQ4	0.9009009009
UniRef90_R7NUQ4|g__Bacteroides.s__Bacteroides_vulgatus	0.9009009009
UniRef90_A6L5B0	0.8996851102
UniRef90_A6L5B0|g__Bacteroides.s__Bacteroides_vulgatus	0.8996851102
UniRef90_I8VGE8	0.8978675645
UniRef90_I8VGE8|g__Bacteroides.s__Bacteroides_dorei	0.8978675645
UniRef90_A6KWQ7	0.8960573477
UniRef90_A6KWQ7|g__Bacteroides.s__Bacteroides_dorei	0.8960573477
UniRef90_D6D607	0.8912655971
UniRef90_D6D607|g__Bacteroides.s__Bacteroides_dorei	0.8912655971
UniRef90_R9HL20	0.8912655971
UniRef90_R9HL20|g__Bacteroides.s__Bacteroides_vulgatus	0.8912655971
UniRef90_A6KWR8	0.8877052818
UniRef90_A6KWR8|g__Bacteroides.s__Bacteroides_dorei	0.8877052818
UniRef90_R7P5Q2	0.8867380301
UniRef90_R7P5Q2|g__Bacteroides.s__Bacteroides_dorei	0.8867380301
UniRef90_R6HPZ6	0.8818342152
UniRef90_R6HPZ6|g__Bacteroides.s__Bacteroides_dorei	0.8818342152
UniRef90_A6L5B4	0.8795074758
UniRef90_A6L5B4|g__Bacteroides.s__Bacteroides_vulgatus	0.8795074758
UniRef90_D1QNX9	0.8714596950
UniRef90_D1QNX9|g__Bacteroides.s__Bacteroides_dorei	0.8714596950
UniRef90_R6IJG9	0.8646779075
UniRef90_R6IJG9|g__Bacteroides.s__Bacteroides_dorei	0.8646779075
UniRef90_R6HNP7	0.8613264427
UniRef90_R6HNP7|g__Bacteroides.s__Bacteroides_vulgatus	0.8613264427
UniRef90_R6IM56	0.8591065292
UniRef90_R6IM56|g__Bacteroides.s__Bacteroides_dorei	0.8591065292
UniRef90_R7NZI1	0.8591065292
UniRef90_R7NZI1|g__Bacteroides.s__Bacteroides_vulgatus	0.8591065292
UniRef90_R6HHH6	0.8557980317
UniRef90_R6HHH6|g__Bacteroides.s__Bacteroides_dorei	0.8557980317
UniRef90_Q8ABY7	0.8525149190
UniRef90_Q8ABY7|g__Bacteroides.s__Bacteroides_vulgatus	0.8525149190
UniRef90_A6KXE5	0.8514261388
UniRef90_A6KXE5|g__Bacteroides.s__Bacteroides_vulgatus	0.8514261388
UniRef90_C6ZA44	0.8454872120
UniRef90_C6ZA44|g__Bacteroides.s__Bacteroides_dorei	0.8454872120
UniRef90_A6L074	0.8453085376
UniRef90_A6L074|g__Bacteroides.s__Bacteroides_vulgatus	0.8453085376
UniRef90_A6L3I8	0.8428150021
UniRef90_A6L3I8|g__Bacteroides.s__Bacteroides_dorei	0.4214075011
UniRef90_A6L3I8|g__Bacteroides.s__Bacteroides_vulgatus	0.4214075011
UniRef90_R6IM84	0.8333333333
UniRef90_R6IM84|g__Bacteroides.s__Bacteroides_vulgatus	0.8333333333
UniRef90_A6L0W5	0.8291873964
UniRef90_A6L0W5|g__Bacteroides.s__Bacteroides_vulgatus	0.8291873964
UniRef90_R7NWP4	0.8291873964
UniRef90_R7NWP4|g__Bacteroides.s__Bacteroides_dorei	0.8291873964
UniRef90_R6HMB5	0.8271298594
UniRef90_R6HMB5|g__Bacteroides.s__Bacteroides_dorei	0.8271298594
UniRef90_R7NWW8	0.8250825083
UniRef90_R7NWW8|g__Bacteroides.s__Bacteroides_dorei	0.8250825083
UniRef90_D4V9L8	0.8230452675
UniRef90_D4V9L8|g__Bacteroides.s__Bacteroides_vulgatus	0.8230452675
UniRef90_I9QJZ8	0.8230452675
UniRef90_I9QJZ8|g__Bacteroides.s__Bacteroides_dorei	0.8230452675
UniRef90_R6HHQ8	0.8230452675
UniRef90_R6HHQ8|g__Bacteroides.s__Bacteroides_dorei	0.8230452675
UniRef90_A6L0N6	0.8220304151
UniRef90_A6L0N6|g__Bacteroides.s__Bacteroides_vulgatus	0.8220304151
UniRef90_A6L6Q7	0.8210180624
UniRef90_A6L6Q7|g__Bacteroides.s__Bacteroides_vulgatus	0.8210180624
UniRef90_Q5LCV9	0.8210180624
UniRef90_Q5LCV9|g__Bacteroides.s__Bacteroides_dorei	0.8210180624
UniRef90_B6VZI9	0.8190008190
UniRef90_B6VZI9|g__Bacteroides.s__Bacteroides_dorei	0.8190008190
UniRef90_K5ZAB8	0.8190008190
UniRef90_K5ZAB8|g__Bacteroides.s__Bacteroides_vulgatus	0.8190008190
UniRef90_C6IR15	0.8183306056
UniRef90_C6IR15|g__Bacteroides.s__Bacteroides_vulgatus	0.8183306056
UniRef90_R9H3F7	0.8130081301
UniRef90_R9H3F7|g__Bacteroides.s__Bacteroides_vulgatus	0.8130081301
UniRef90_R6HGG5	0.8110300081
UniRef90_R6HGG5|g__Bacteroides.s__Bacteroides_dorei	0.8110300081
UniRef90_A6KWM8	0.8032128514
UniRef90_A6KWM8|g__Bacteroides.s__Bacteroides_dorei	0.8032128514
UniRef90_A6L599	0.7993605116
UniRef90_A6L599|g__Bacteroides.s__Bacteroides_dorei	0.7993605116
UniRef90_R6HI12	0.7984031936
UniRef90_R6HI12|g__Bacteroides.s__Bacteroides_dorei	0.7984031936
UniRef90_A6L4D5	0.7917656374
UniRef90_A6L4D5|g__Bacteroides.s__Bacteroides_vulgatus	0.7917656374
UniRef90_C3Q3D8	0.7917656374
UniRef90_C3Q3D8|g__Bacteroides.s__Bacteroides_vulgatus	0.7917656374
UniRef90_A6L2G8	0.7880220646
UniRef90_A6L2G8|g__Bacteroides.s__Bacteroides_vulgatus	0.7880220646
UniRef90_R6HSX1	0.7880220646
UniRef90_R6HSX1|g__Bacteroides.s__Bacteroides_dorei	0.7880220646
UniRef90_R7NZ09	0.7880220646
UniRef90_R7NZ09|g__Bacteroides.s__Bacteroides_vulgatus	0.7880220646
UniRef90_A6KZL0	0.7824726135
UniRef90_A6KZL0|g__Bacteroides.s__Bacteroides_vulgatus	0.7824726135
UniRef90_R9HFT2	0.7788161994
UniRef90_R9HFT2|g__Bacteroides.s__Bacteroides_vulgatus	0.7788161994
UniRef90_A6KWN7	0.7770007770
UniRef90_A6KWN7|g__Bacteroides.s__Bacteroides_vulgatus	0.7770007770
UniRef90_A6KYL8	0.7770007770
UniRef90_A6KYL8|g__Bacteroides.s__Bacteroides_vulgatus	0.7770007770
UniRef90_I9FRX6	0.7742934572
UniRef90_I9FRX6|g__Bacteroides.s__Bacteroides_dorei	0.7742934572
UniRef90_R6HUU0	0.7698229407
UniRef90_R6HUU0|g__Bacteroides.s__Bacteroides_vulgatus	0.7698229407
UniRef90_R6IGZ3	0.7662835249
UniRef90_R6IGZ3|g__Bacteroides.s__Bacteroides_vulgatus	0.7662835249
UniRef90_A6L0T7	0.7593014427
UniRef90_A6L0T7|g__Bacteroides.s__Bacteroides_vulgatus	0.7593014427
UniRef90_D1JYZ2	0.7593014427
UniRef90_D1JYZ2|g__Bacteroides.s__Bacteroides_dorei	0.7593014427
UniRef90_A6KWF7	0.7587253414
UniRef90_A6KWF7|g__Bacteroides.s__Bacteroides_dorei	0.7587253414
UniRef90_A6KZI6	0.7558578987
UniRef90_A6KZI6|g__Bacteroides.s__Bacteroides_dorei	0.7558578987
UniRef90_R6IEK0	0.7515971439
UniRef90_R6IEK0|g__Bacteroides.s__Bacteroides_dorei	0.7515971439
UniRef90_C6Z134	0.7490636704
UniRef90_C6Z134|g__Bacteroides.s__Bacteroides_dorei	0.7490636704
UniRef90_A6L758	0.7473841555
UniRef90_A6L758|g__Bacteroides.s__Bacteroides_vulgatus	0.7473841555
UniRef90_R6HK29	0.7473841555
UniRef90_R6HK29|g__Bacteroides.s__Bacteroides_vulgatus	0.7473841555
UniRef90_B6W4M4	0.7468259895
UniRef90_B6W4M4|g__Bacteroides.s__Bacteroides_dorei	0.7468259895
UniRef90_C3PZ55	0.7423904974
UniRef90_C3PZ55|g__Bacteroides.s__Bacteroides_dorei	0.7423904974
UniRef90_Q64S81	0.7358351729
UniRef90_Q64S81|g__Bacteroides.s__Bacteroides_dorei	0.7358351729
UniRef90_R9H527	0.7358351729
UniRef90_R9H527|g__Bacteroides.s__Bacteroides_vulgatus	0.7358351729
UniRef90_R6HI47	0.7350238883
UniRef90_R6HI47|g__Bacteroides.s__Bacteroides_dorei	0.7350238883
UniRef90_R6HK46	0.7334066740
UniRef90_R6HK46|g__Bacteroides.s__Bacteroides_dorei	0.7334066740
UniRef90_A6KYQ7	0.7326007326
UniRef90_A6KYQ7|g__Bacteroides.s__Bacteroides_vulgatus	0.7326007326
UniRef90_A6KWE5	0.7309941520
