#FASTA	SRS056210.fasta	SRS011132.fasta	SRS019597.fasta	SRS015996.fasta	SRS016033.fasta
#Niche	X	X	X	Y	Y
#Genes	SRS056210	SRS011132	SRS019597	SRS015996	SRS016033
SRS015996.18442|UniRef90_unknown	0.0	0.0	0.0	0.115277777778	0.0
SRS015996.11062|UniRef90_unknown	0.0	0.0	0.0	0.170305676856	0.0
SRS015996.12119|UniRef90_unknown	0.0	0.0	0.0	0.229571984436	0.0
SRS015996.6699|UniRef90_unknown	0.0	0.0	0.0	0.131111111111	0.0
SRS015996.17504|UniRef90_unknown	0.0	0.0	0.0	0.249110320285	0.0
SRS015996.6069|UniRef90_unknown	0.0	0.0	0.0	0.142156862745	0.0
SRS015996.7061|UniRef90_unknown	0.0	0.0	0.0	0.240362811791	0.0
SRS015996.10090|UniRef90_unknown	0.0	0.0	0.0	0.410628019324	0.0
SRS015996.7545|UniRef90_unknown	0.0	0.0	0.0	0.313235294118	0.0
SRS015996.7838|UniRef90_unknown	0.0	0.0	0.0	0.218120805369	0.0
SRS015996.3955|UniRef90_unknown	0.0	0.0	0.0	0.119266055046	0.0
SRS015996.12762|UniRef90_unknown	0.0	0.0	0.0	0.152727272727	0.0
SRS015996.14583|UniRef90_unknown	0.0	0.0	0.0	0.215743440233	0.0
SRS015996.7477|UniRef90_unknown	0.0	0.0	0.0	0.321705426357	0.0
SRS015996.1854|UniRef90_unknown	0.0	0.0	0.0	0.172248803828	0.0
SRS015996.14809|UniRef90_unknown	0.0	0.0	0.0	0.160112359551	0.0
SRS015996.2139|UniRef90_unknown	0.0	0.0	0.0	0.231481481481	0.0
SRS015996.7024|UniRef90_unknown	0.0	0.0	0.0	0.0905511811024	0.0
SRS015996.13697|UniRef90_unknown	0.0	0.0	0.0	0.777777777778	0.0
SRS015996.3426|UniRef90_unknown	0.0	0.0	0.0	0.371428571429	0.0
SRS015996.1372|UniRef90_unknown	0.0	0.0	0.0	0.561484918794	0.0
SRS015996.5912|UniRef90_unknown	0.0	0.0	0.0	0.266666666667	0.0
SRS015996.2942|UniRef90_U7LD70	0.0	0.0	0.0	0.437099161322	0.0
SRS015996.12978|UniRef90_unknown	0.0	0.0	0.0	0.590747330961	0.0
SRS015996.3526|UniRef90_C0WJE1	0.0	0.0	0.0	0.736338797814	0.0
SRS015996.9730|UniRef90_unknown	0.0	0.0	0.0	0.233830845771	0.0
SRS015996.18122|UniRef90_unknown	0.0	0.0	0.0	0.541856925419	0.0
SRS015996.2451|UniRef90_unknown	0.0	0.0	0.0	0.152360515021	0.0
SRS015996.17973|UniRef90_unknown	0.0	0.0	0.0	0.406995230525	0.0
SRS015996.3973|UniRef90_C0WHY4	0.0	0.0	0.0	0.457735247209	0.0
SRS015996.17853|UniRef90_unknown	0.0	0.0	0.0	0.138436482085	0.0
SRS015996.11495|UniRef90_unknown	0.0	0.0	0.0	0.219917012448	0.0
SRS015996.8914|UniRef90_unknown	0.0	0.0	0.0	0.255068672335	0.0
SRS015996.7988|UniRef90_unknown	0.0	0.0	0.0	0.253488372093	0.0
SRS015996.19788|UniRef90_unknown	0.0	0.0	0.0	0.25	0.0
SRS015996.10060|UniRef90_unknown	0.0	0.0	0.0	0.454106280193	0.0
SRS015996.3536|UniRef90_unknown	0.0	0.0	0.0	0.4896073903	0.0
SRS015996.5385|UniRef90_unknown	0.0	0.0	0.0	0.126470588235	0.0
SRS015996.16365|UniRef90_unknown	0.0	0.0	0.0	0.173333333333	0.0
SRS015996.11978|UniRef90_unknown	0.0	0.0	0.0	0.188976377953	0.0
SRS015996.14840|UniRef90_unknown	0.0	0.0	0.0	0.212290502793	0.0
SRS015996.4015|UniRef90_unknown	0.0	0.0	0.0	0.280739934712	0.0
SRS015996.16125|UniRef90_unknown	0.0	0.0	0.0	0.537037037037	0.0
SRS015996.2710|UniRef90_unknown	0.0	0.0	0.0	0.677290836653	0.0
SRS015996.17127|UniRef90_unknown	0.0	0.0	0.0	0.213051823417	0.0
SRS015996.411|UniRef90_unknown	0.0	0.0	0.0	0.0966386554622	0.0
SRS015996.15067|UniRef90_unknown	0.0	0.0	0.0	0.485094850949	0.0
SRS015996.5640|UniRef90_unknown	0.0	0.0	0.0	0.178041543027	0.0
SRS015996.13252|UniRef90_unknown	0.0	0.0	0.0	0.144827586207	0.0
SRS015996.8054|UniRef90_unknown	0.0	0.0	0.0	0.147058823529	0.0
SRS015996.16874|UniRef90_unknown	0.0	0.0	0.0	0.737903225806	0.0
SRS015996.19767|UniRef90_unknown	0.0	0.0	0.0	0.222130470685	0.0
SRS015996.2769|UniRef90_unknown	0.0	0.0	0.0	0.752378628934	0.0
SRS015996.11901|UniRef90_unknown	0.0	0.0	0.0	0.191235059761	0.0
SRS015996.20389|UniRef90_unknown	0.0	0.0	0.0	0.176790123457	0.0
SRS015996.7790|UniRef90_unknown	0.0	0.0	0.0	0.447638603696	0.0
SRS015996.12885|UniRef90_unknown	0.0	0.0	0.0	0.150537634409	0.0
SRS015996.11974|UniRef90_unknown	0.0	0.0	0.0	0.657480314961	0.0
SRS015996.8694|UniRef90_unknown	0.0	0.0	0.0	0.254644808743	0.0
SRS015996.18722|UniRef90_unknown	0.0	0.0	0.0	0.196950444727	0.0
SRS015996.4196|UniRef90_unknown	0.0	0.0	0.0	0.547970479705	0.0
SRS015996.2922|UniRef90_unknown	0.0	0.0	0.0	0.112701252236	0.0
SRS015996.15578|UniRef90_unknown	0.0	0.0	0.0	0.285353535354	0.0
SRS015996.7142|UniRef90_unknown	0.0	0.0	0.0	0.342281879195	0.0
SRS015996.2003|UniRef90_unknown	0.0	0.0	0.0	0.16935483871	0.0
SRS015996.12394|UniRef90_unknown	0.0	0.0	0.0	0.128301886792	0.0
SRS015996.5116|UniRef90_unknown	0.0	0.0	0.0	0.132075471698	0.0
SRS015996.9685|UniRef90_unknown	0.0	0.0	0.0	0.59	0.0
SRS015996.5815|UniRef90_unknown	0.0	0.0	0.0	0.544680851064	0.0
SRS015996.3029|UniRef90_unknown	0.0	0.0	0.0	0.166324435318	0.0
SRS015996.14255|UniRef90_unknown	0.0	0.0	0.0	0.283536585366	0.0
SRS015996.168|UniRef90_unknown	0.0	0.0	0.0	0.131034482759	0.0
SRS015996.19428|UniRef90_unknown	0.0	0.0	0.0	0.37084148728	0.0
SRS015996.18788|UniRef90_unknown	0.0	0.0	0.0	0.23609394314	0.0
SRS015996.4795|UniRef90_unknown	0.0	0.0	0.0	0.226327944573	0.0
SRS015996.12584|UniRef90_unknown	0.0	0.0	0.0	0.125925925926	0.0
SRS015996.8955|UniRef90_unknown	0.0	0.0	0.0	0.138832997988	0.0
SRS015996.16090|UniRef90_unknown	0.0	0.0	0.0	0.16511627907	0.0
SRS015996.7517|UniRef90_unknown	0.0	0.0	0.0	0.429460580913	0.0
SRS015996.8043|UniRef90_unknown	0.0	0.0	0.0	0.447570332481	0.0
SRS015996.9805|UniRef90_unknown	0.0	0.0	0.0	0.747524752475	0.0
SRS015996.15413|UniRef90_unknown	0.0	0.0	0.0	0.100775193798	0.0
SRS015996.12503|UniRef90_unknown	0.0	0.0	0.0	0.35447761194	0.0
SRS015996.1713|UniRef90_unknown	0.0	0.0	0.0	0.0979899497487	0.0
SRS015996.16425|UniRef90_unknown	0.0	0.0	0.0	0.224669603524	0.0
SRS015996.9522|UniRef90_unknown	0.0	0.0	0.0	0.322455752212	0.0
SRS015996.16027|UniRef90_unknown	0.0	0.0	0.0	0.207058823529	0.0
SRS015996.5469|UniRef90_unknown	0.0	0.0	0.0	0.620588235294	0.0
SRS015996.12209|UniRef90_unknown	0.0	0.0	0.0	0.196153846154	0.0
SRS015996.19374|UniRef90_unknown	0.0	0.0	0.0	0.426294820717	0.0
SRS015996.17067|UniRef90_unknown	0.0	0.0	0.0	0.205825242718	0.0
SRS015996.12318|UniRef90_unknown	0.0	0.0	0.0	0.133079847909	0.0
SRS015996.1920|UniRef90_unknown	0.0	0.0	0.0	0.721115537849	0.0
SRS015996.13282|UniRef90_unknown	0.0	0.0	0.0	0.209621993127	0.0
SRS015996.17115|UniRef90_unknown	0.0	0.0	0.0	0.328846153846	0.0
SRS015996.4941|UniRef90_unknown	0.0	0.0	0.0	0.362369337979	0.0
SRS015996.18642|UniRef90_unknown	0.0	0.0	0.0	0.243489583333	0.0
SRS015996.5673|UniRef90_unknown	0.0	0.0	0.0	0.22695035461	0.0
SRS015996.1439|UniRef90_unknown	0.0	0.0	0.0	0.286240786241	0.0
SRS015996.1005|UniRef90_unknown	0.0	0.0	0.0	0.15953307393	0.0
SRS015996.18019|UniRef90_unknown	0.0	0.0	0.0	0.179245283019	0.0
SRS015996.13061|UniRef90_unknown	0.0	0.0	0.0	0.0774647887324	0.0
SRS015996.4728|UniRef90_unknown	0.0	0.0	0.0	0.143162393162	0.0
SRS015996.104|UniRef90_unknown	0.0	0.0	0.0	0.0982142857143	0.0
SRS015996.9242|UniRef90_unknown	0.0	0.0	0.0	0.442524417731	0.0
SRS015996.1339|UniRef90_unknown	0.0	0.0	0.0	0.142335766423	0.0
SRS015996.6808|UniRef90_unknown	0.0	0.0	0.0	0.174242424242	0.0
SRS015996.5937|UniRef90_unknown	0.0	0.0	0.0	0.142228739003	0.0
SRS015996.15952|UniRef90_unknown	0.0	0.0	0.0	0.294536817102	0.0
SRS015996.15651|UniRef90_unknown	0.0	0.0	0.0	0.172069825436	0.0
SRS015996.19459|UniRef90_unknown	0.0	0.0	0.0	0.178502879079	0.0
SRS015996.9797|UniRef90_unknown	0.0	0.0	0.0	0.148514851485	0.0
SRS015996.9103|UniRef90_unknown	0.0	0.0	0.0	0.420505200594	0.0
SRS015996.17198|UniRef90_unknown	0.0	0.0	0.0	0.149621212121	0.0
SRS015996.16465|UniRef90_unknown	0.0	0.0	0.0	0.406113537118	0.0
SRS015996.12531|UniRef90_unknown	0.0	0.0	0.0	0.14126394052	0.0
SRS015996.11909|UniRef90_unknown	0.0	0.0	0.0	0.18253968254	0.0
SRS015996.18341|UniRef90_unknown	0.0	0.0	0.0	0.285917496444	0.0
SRS015996.62|UniRef90_unknown	0.0	0.0	0.0	0.0776699029126	0.0
SRS015996.16629|UniRef90_unknown	0.0	0.0	0.0	0.309322033898	0.0
SRS015996.1063|UniRef90_unknown	0.0	0.0	0.0	0.135135135135	0.0
SRS015996.9528|UniRef90_unknown	0.0	0.0	0.0	0.661857529306	0.0
SRS015996.11386|UniRef90_unknown	0.0	0.0	0.0	0.197478991597	0.0
SRS015996.2878|UniRef90_unknown	0.0	0.0	0.0	0.188087774295	0.0
SRS015996.20700|UniRef90_unknown	0.0	0.0	0.0	0.264554304257	0.0
SRS015996.3721|UniRef90_unknown	0.0	0.0	0.0	0.634567901235	0.0
SRS015996.17777|UniRef90_unknown	0.0	0.0	0.0	0.15780730897	0.0
SRS015996.10317|UniRef90_unknown	0.0	0.0	0.0	0.192488262911	0.0
SRS015996.1490|UniRef90_unknown	0.0	0.0	0.0	0.226395939086	0.0
SRS015996.10407|UniRef90_unknown	0.0	0.0	0.0	0.111627906977	0.0
SRS015996.4022|UniRef90_unknown	0.0	0.0	0.0	0.162790697674	0.0
SRS015996.5679|UniRef90_unknown	0.0	0.0	0.0	0.0935483870968	0.0
SRS015996.7308|UniRef90_unknown	0.0	0.0	0.0	0.198529411765	0.0
SRS015996.18088|UniRef90_unknown	0.0	0.0	0.0	0.194444444444	0.0
SRS015996.15297|UniRef90_unknown	0.0	0.0	0.0	0.173228346457	0.0
SRS015996.16421|UniRef90_unknown	0.0	0.0	0.0	0.200440528634	0.0
SRS015996.19091|UniRef90_unknown	0.0	0.0	0.0	0.203370786517	0.0
SRS015996.5878|UniRef90_unknown	0.0	0.0	0.0	0.232711966326	0.0
SRS015996.4744|UniRef90_unknown	0.0	0.0	0.0	0.418831168831	0.0
SRS015996.18614|UniRef90_unknown	0.0	0.0	0.0	0.236220472441	0.0
SRS015996.16442|UniRef90_unknown	0.0	0.0	0.0	0.578947368421	0.0
SRS015996.19879|UniRef90_unknown	0.0	0.0	0.0	0.27237654321	0.0
SRS015996.13538|UniRef90_unknown	0.0	0.0	0.0	0.156666666667	0.0
SRS015996.7317|UniRef90_unknown	0.0	0.0	0.0	0.247272727273	0.0
SRS015996.12791|UniRef90_unknown	0.0	0.0	0.0	0.210144927536	0.0
SRS015996.15696|UniRef90_unknown	0.0	0.0	0.0	0.4	0.0
SRS015996.11656|UniRef90_unknown	0.0	0.0	0.0	0.126530612245	0.0
SRS015996.14759|UniRef90_unknown	0.0	0.0	0.0	0.597733711048	0.0
SRS015996.19863|UniRef90_unknown	0.0	0.0	0.0	0.277042801556	0.0
SRS015996.578|UniRef90_unknown	0.0	0.0	0.0	0.169491525424	0.0
SRS015996.6547|UniRef90_unknown	0.0	0.0	0.0	0.221135029354	0.0
SRS015996.2835|UniRef90_unknown	0.0	0.0	0.0	0.197986577181	0.0
SRS015996.11003|UniRef90_unknown	0.0	0.0	0.0	0.157894736842	0.0
SRS015996.3804|UniRef90_unknown	0.0	0.0	0.0	0.135944700461	0.0
SRS015996.6564|UniRef90_unknown	0.0	0.0	0.0	0.186638388123	0.0
SRS015996.10911|UniRef90_unknown	0.0	0.0	0.0	0.0884955752212	0.0
SRS015996.13374|UniRef90_unknown	0.0	0.0	0.0	0.122448979592	0.0
SRS015996.3980|UniRef90_unknown	0.0	0.0	0.0	0.243243243243	0.0
SRS015996.6452|UniRef90_unknown	0.0	0.0	0.0	0.551724137931	0.0
SRS015996.8091|UniRef90_unknown	0.0	0.0	0.0	0.205743136636	0.0
SRS015996.15712|UniRef90_unknown	0.0	0.0	0.0	0.271604938272	0.0
SRS015996.4305|UniRef90_unknown	0.0	0.0	0.0	0.0926640926641	0.0
SRS015996.2621|UniRef90_unknown	0.0	0.0	0.0	0.237388724036	0.0
SRS015996.6920|UniRef90_unknown	0.0	0.0	0.0	0.179966044143	0.0
SRS015996.11926|UniRef90_unknown	0.0	0.0	0.0	0.154761904762	0.0
SRS015996.20044|UniRef90_unknown	0.0	0.0	0.0	0.278085991678	0.0
SRS015996.10935|UniRef90_unknown	0.0	0.0	0.0	0.203539823009	0.0
SRS015996.7387|UniRef90_unknown	0.0	0.0	0.0	0.272068809416	0.0
SRS015996.4521|UniRef90_unknown	0.0	0.0	0.0	0.0816326530612	0.0
SRS015996.20151|UniRef90_unknown	0.0	0.0	0.0	0.256799493991	0.0
SRS015996.3697|UniRef90_unknown	0.0	0.0	0.0	0.496240601504	0.0
SRS015996.16000|UniRef90_unknown	0.0	0.0	0.0	0.285377358491	0.0
SRS015996.9545|UniRef90_unknown	0.0	0.0	0.0	0.360142348754	0.0
SRS015996.15474|UniRef90_unknown	0.0	0.0	0.0	0.179487179487	0.0
SRS015996.20659|UniRef90_unknown	0.0	0.0	0.0	0.300330943188	0.0
SRS015996.20329|UniRef90_unknown	0.0	0.0	0.0	0.172975814932	0.0
SRS015996.13681|UniRef90_unknown	0.0	0.0	0.0	0.350819672131	0.0
SRS015996.14689|UniRef90_unknown	0.0	0.0	0.0	0.351428571429	0.0
SRS015996.8428|UniRef90_unknown	0.0	0.0	0.0	0.177033492823	0.0
SRS015996.10429|UniRef90_unknown	0.0	0.0	0.0	0.251162790698	0.0
SRS015996.18568|UniRef90_unknown	0.0	0.0	0.0	0.135638297872	0.0
SRS015996.14190|UniRef90_unknown	0.0	0.0	0.0	0.168711656442	0.0
SRS015996.8945|UniRef90_unknown	0.0	0.0	0.0	0.329411764706	0.0
SRS015996.3200|UniRef90_unknown	0.0	0.0	0.0	0.251482799526	0.0
SRS015996.7987|UniRef90_unknown	0.0	0.0	0.0	0.250934329952	0.0
SRS015996.19830|UniRef90_unknown	0.0	0.0	0.0	0.420760697306	0.0
SRS015996.18258|UniRef90_unknown	0.0	0.0	0.0	0.263848396501	0.0
SRS015996.4232|UniRef90_unknown	0.0	0.0	0.0	0.153652392947	0.0
SRS015996.5799|UniRef90_unknown	0.0	0.0	0.0	0.236180904523	0.0
SRS015996.17969|UniRef90_unknown	0.0	0.0	0.0	0.173290937997	0.0
SRS015996.5831|UniRef90_unknown	0.0	0.0	0.0	0.164351851852	0.0
SRS015996.11634|UniRef90_unknown	0.0	0.0	0.0	0.16393442623	0.0
SRS015996.17735|UniRef90_unknown	0.0	0.0	0.0	0.343434343434	0.0
SRS015996.12339|UniRef90_unknown	0.0	0.0	0.0	0.380228136882	0.0
SRS015996.15190|UniRef90_unknown	0.0	0.0	0.0	0.36	0.0
SRS015996.6761|UniRef90_unknown	0.0	0.0	0.0	0.68691588785	0.0
SRS015996.8528|UniRef90_unknown	0.0	0.0	0.0	0.433644859813	0.0
SRS015996.16723|UniRef90_unknown	0.0	0.0	0.0	0.561330561331	0.0
SRS015996.3027|UniRef90_unknown	0.0	0.0	0.0	0.0796019900498	0.0
SRS015996.14430|UniRef90_unknown	0.0	0.0	0.0	0.127976190476	0.0
SRS015996.13408|UniRef90_unknown	0.0	0.0	0.0	0.351351351351	0.0
SRS015996.6979|UniRef90_unknown	0.0	0.0	0.0	0.584615384615	0.0
SRS015996.1616|UniRef90_unknown	0.0	0.0	0.0	0.844339622642	0.0
SRS015996.8449|UniRef90_unknown	0.0	0.0	0.0	0.370771312585	0.0
SRS015996.18249|UniRef90_unknown	0.0	0.0	0.0	0.252923976608	0.0
SRS015996.19541|UniRef90_unknown	0.0	0.0	0.0	0.222119815668	0.0
SRS015996.2810|UniRef90_unknown	0.0	0.0	0.0	0.223371251293	0.0
SRS015996.10465|UniRef90_unknown	0.0	0.0	0.0	0.199074074074	0.0
SRS015996.11195|UniRef90_unknown	0.0	0.0	0.0	0.227467811159	0.0
SRS015996.11006|UniRef90_unknown	0.0	0.0	0.0	0.184210526316	0.0
SRS015996.1719|UniRef90_unknown	0.0	0.0	0.0	0.165266106443	0.0
SRS015996.12203|UniRef90_unknown	0.0	0.0	0.0	0.216216216216	0.0
SRS015996.6561|UniRef90_unknown	0.0	0.0	0.0	0.279279279279	0.0
SRS015996.7704|UniRef90_unknown	0.0	0.0	0.0	0.558441558442	0.0
SRS015996.18035|UniRef90_unknown	0.0	0.0	0.0	0.216300940439	0.0
SRS015996.18809|UniRef90_unknown	0.0	0.0	0.0	0.186732186732	0.0
SRS015996.16159|UniRef90_unknown	0.0	0.0	0.0	0.158986175115	0.0
SRS015996.2981|UniRef90_unknown	0.0	0.0	0.0	1.0826709062	0.0
SRS015996.19129|UniRef90_unknown	0.0	0.0	0.0	0.35170893054	0.0
SRS015996.17125|UniRef90_unknown	0.0	0.0	0.0	0.226487523992	0.0
SRS015996.7158|UniRef90_unknown	0.0	0.0	0.0	0.417374881964	0.0
SRS015996.16642|UniRef90_unknown	0.0	0.0	0.0	0.329809725159	0.0
SRS015996.12658|UniRef90_unknown	0.0	0.0	0.0	0.143382352941	0.0
SRS015996.6537|UniRef90_unknown	0.0	0.0	0.0	0.133187772926	0.0
SRS015996.15301|UniRef90_unknown	0.0	0.0	0.0	0.249343832021	0.0
SRS015996.16584|UniRef90_unknown	0.0	0.0	0.0	0.17735042735	0.0
SRS015996.15700|UniRef90_unknown	0.0	0.0	0.0	0.614814814815	0.0
SRS015996.2672|UniRef90_unknown	0.0	0.0	0.0	0.187214611872	0.0
SRS015996.11763|UniRef90_unknown	0.0	0.0	0.0	0.193548387097	0.0
SRS015996.2449|UniRef90_unknown	0.0	0.0	0.0	0.236607142857	0.0
SRS015996.16052|UniRef90_unknown	0.0	0.0	0.0	0.264637002342	0.0
SRS015996.4587|UniRef90_unknown	0.0	0.0	0.0	0.33	0.0
SRS015996.14696|UniRef90_unknown	0.0	0.0	0.0	0.462857142857	0.0
SRS015996.279|UniRef90_unknown	0.0	0.0	0.0	0.112195121951	0.0
SRS015996.11036|UniRef90_unknown	0.0	0.0	0.0	0.139737991266	0.0
SRS015996.769|UniRef90_unknown	0.0	0.0	0.0	0.185776487663	0.0
SRS015996.15034|UniRef90_unknown	0.0	0.0	0.0	0.192934782609	0.0
SRS015996.8201|UniRef90_unknown	0.0	0.0	0.0	0.247480403135	0.0
SRS015996.11964|UniRef90_unknown	0.0	0.0	0.0	0.114173228346	0.0
SRS015996.14512|UniRef90_unknown	0.0	0.0	0.0	0.35	0.0
SRS015996.15550|UniRef90_unknown	0.0	0.0	0.0	0.316455696203	0.0
SRS015996.19001|UniRef90_unknown	0.0	0.0	0.0	0.155632984901	0.0
SRS015996.5697|UniRef90_unknown	0.0	0.0	0.0	0.208912037037	0.0
SRS015996.728|UniRef90_unknown	0.0	0.0	0.0	0.100227790433	0.0
SRS015996.3316|UniRef90_unknown	0.0	0.0	0.0	0.111742424242	0.0
SRS015996.20132|UniRef90_unknown	0.0	0.0	0.0	0.231809401159	0.0
SRS015996.946|UniRef90_unknown	0.0	0.0	0.0	0.271150442478	0.0
SRS015996.12915|UniRef90_unknown	0.0	0.0	0.0	0.107142857143	0.0
SRS015996.3691|UniRef90_unknown	0.0	0.0	0.0	0.191860465116	0.0
SRS015996.4482|UniRef90_unknown	0.0	0.0	0.0	0.123417721519	0.0
SRS015996.18039|UniRef90_unknown	0.0	0.0	0.0	0.403755868545	0.0
SRS015996.20393|UniRef90_unknown	0.0	0.0	0.0	0.193484698914	0.0
SRS015996.4702|UniRef90_unknown	0.0	0.0	0.0	0.0526315789474	0.0
SRS015996.16246|UniRef90_unknown	0.0	0.0	0.0	0.233560090703	0.0
SRS015996.9967|UniRef90_unknown	0.0	0.0	0.0	0.492682926829	0.0
SRS015996.18089|UniRef90_unknown	0.0	0.0	0.0	0.194444444444	0.0
SRS015996.10734|UniRef90_unknown	0.0	0.0	0.0	0.0950226244344	0.0
SRS015996.6359|UniRef90_unknown	0.0	0.0	0.0	0.331223628692	0.0
SRS015996.1826|UniRef90_unknown	0.0	0.0	0.0	0.364772727273	0.0
SRS015996.8470|UniRef90_unknown	0.0	0.0	0.0	0.244484466457	0.0
SRS015996.11698|UniRef90_unknown	0.0	0.0	0.0	0.264227642276	0.0
SRS015996.19024|UniRef90_unknown	0.0	0.0	0.0	0.339861751152	0.0
SRS015996.12460|UniRef90_unknown	0.0	0.0	0.0	0.176029962547	0.0
SRS015996.8125|UniRef90_unknown	0.0	0.0	0.0	0.703703703704	0.0
SRS015996.6932|UniRef90_unknown	0.0	0.0	0.0	0.244755244755	0.0
SRS015996.771|UniRef90_unknown	0.0	0.0	0.0	0.45704467354	0.0
SRS015996.7525|UniRef90_unknown	0.0	0.0	0.0	0.197802197802	0.0
SRS015996.9582|UniRef90_unknown	0.0	0.0	0.0	0.502250225023	0.0
SRS015996.10712|UniRef90_unknown	0.0	0.0	0.0	0.846153846154	0.0
SRS015996.12146|UniRef90_unknown	0.0	0.0	0.0	0.174418604651	0.0
SRS015996.4457|UniRef90_unknown	0.0	0.0	0.0	0.349557522124	0.0
SRS015996.6343|UniRef90_unknown	0.0	0.0	0.0	0.490079365079	0.0
SRS015996.7555|UniRef90_unknown	0.0	0.0	0.0	0.311524911928	0.0
SRS015996.3604|UniRef90_unknown	0.0	0.0	0.0	0.151162790698	0.0
SRS015996.6851|UniRef90_unknown	0.0	0.0	0.0	0.490056204064	0.0
SRS015996.15477|UniRef90_unknown	0.0	0.0	0.0	0.265984654731	0.0
SRS015996.36|UniRef90_unknown	0.0	0.0	0.0	0.158102766798	0.0
SRS015996.10648|UniRef90_unknown	0.0	0.0	0.0	0.209090909091	0.0
SRS015996.11692|UniRef90_unknown	0.0	0.0	0.0	0.19512195122	0.0
SRS015996.12274|UniRef90_unknown	0.0	0.0	0.0	0.587786259542	0.0
SRS015996.593|UniRef90_unknown	0.0	0.0	0.0	0.118644067797	0.0
SRS015996.9947|UniRef90_unknown	0.0	0.0	0.0	0.136585365854	0.0
SRS015996.14772|UniRef90_unknown	0.0	0.0	0.0	0.237288135593	0.0
SRS015996.2300|UniRef90_unknown	0.0	0.0	0.0	0.706840390879	0.0
SRS015996.4657|UniRef90_unknown	0.0	0.0	0.0	0.233846153846	0.0
SRS015996.7127|UniRef90_unknown	0.0	0.0	0.0	0.134575569358	0.0
SRS015996.4635|UniRef90_unknown	0.0	0.0	0.0	0.0912052117264	0.0
SRS015996.16333|UniRef90_unknown	0.0	0.0	0.0	0.715883668904	0.0
SRS015996.1406|UniRef90_unknown	0.0	0.0	0.0	0.341365461847	0.0
SRS015996.5038|UniRef90_unknown	0.0	0.0	0.0	0.116279069767	0.0
SRS015996.15053|UniRef90_unknown	0.0	0.0	0.0	0.326086956522	0.0
SRS015996.12391|UniRef90_unknown	0.0	0.0	0.0	0.581132075472	0.0
SRS015996.6596|UniRef90_unknown	0.0	0.0	0.0	0.168402777778	0.0
SRS015996.1378|UniRef90_unknown	0.0	0.0	0.0	0.312408759124	0.0
SRS015996.4308|UniRef90_unknown	0.0	0.0	0.0	0.223684210526	0.0
SRS015996.16292|UniRef90_unknown	0.0	0.0	0.0	0.18018018018	0.0
SRS015996.7234|UniRef90_unknown	0.0	0.0	0.0	0.259786476868	0.0
SRS015996.9771|UniRef90_unknown	0.0	0.0	0.0	0.213930348259	0.0
SRS015996.19568|UniRef90_unknown	0.0	0.0	0.0	0.30987202925	0.0
SRS015996.3892|UniRef90_unknown	0.0	0.0	0.0	0.601503759398	0.0
SRS015996.12987|UniRef90_unknown	0.0	0.0	0.0	0.0957446808511	0.0
SRS015996.19966|UniRef90_unknown	0.0	0.0	0.0	0.187454412837	0.0
SRS015996.13422|UniRef90_unknown	0.0	0.0	0.0	0.0878378378378	0.0
SRS015996.14273|UniRef90_unknown	0.0	0.0	0.0	0.188449848024	0.0
SRS015996.20331|UniRef90_unknown	0.0	0.0	0.0	0.172975814932	0.0
SRS015996.5318|UniRef90_unknown	0.0	0.0	0.0	0.102678571429	0.0
SRS015996.3557|UniRef90_unknown	0.0	0.0	0.0	0.402906617192	0.0
SRS015996.1089|UniRef90_unknown	0.0	0.0	0.0	0.138376383764	0.0
SRS015996.1475|UniRef90_unknown	0.0	0.0	0.0	0.137931034483	0.0
SRS015996.7329|UniRef90_unknown	0.0	0.0	0.0	0.168336673347	0.0
SRS015996.2079|UniRef90_unknown	0.0	0.0	0.0	0.245967741935	0.0
SRS015996.9978|UniRef90_unknown	0.0	0.0	0.0	0.325242718447	0.0
SRS015996.7657|UniRef90_unknown	0.0	0.0	0.0	0.407575757576	0.0
SRS015996.5059|UniRef90_unknown	0.0	0.0	0.0	0.114754098361	0.0
SRS015996.17024|UniRef90_unknown	0.0	0.0	0.0	0.249019607843	0.0
SRS015996.15820|UniRef90_unknown	0.0	0.0	0.0	0.5	0.0
SRS015996.466|UniRef90_unknown	0.0	0.0	0.0	0.116331096197	0.0
SRS015996.13391|UniRef90_unknown	0.0	0.0	0.0	0.189830508475	0.0
SRS015996.10002|UniRef90_unknown	0.0	0.0	0.0	0.300970873786	0.0
SRS015996.4782|UniRef90_unknown	0.0	0.0	0.0	0.192727272727	0.0
SRS015996.15490|UniRef90_unknown	0.0	0.0	0.0	0.468030690537	0.0
SRS015996.6274|UniRef90_unknown	0.0	0.0	0.0	0.267942583732	0.0
SRS015996.17650|UniRef90_unknown	0.0	0.0	0.0	0.211703958692	0.0
SRS015996.14383|UniRef90_unknown	0.0	0.0	0.0	0.476047904192	0.0
SRS015996.11407|UniRef90_unknown	0.0	0.0	0.0	0.0962343096234	0.0
SRS015996.20265|UniRef90_unknown	0.0	0.0	0.0	0.283737024221	0.0
SRS015996.15825|UniRef90_unknown	0.0	0.0	0.0	0.652912621359	0.0
SRS015996.5324|UniRef90_unknown	0.0	0.0	0.0	0.195652173913	0.0
SRS015996.9787|UniRef90_unknown	0.0	0.0	0.0	0.133663366337	0.0
SRS015996.12100|UniRef90_unknown	0.0	0.0	0.0	0.143968871595	0.0
